-50.0 518056.45356611593 -42.95353809120658 17.149250526664513
-49.0 512338.5873615664 -43.53371934077657 17.138030377919385
-48.0 506674.4161847515 -44.12693352064423 17.126461948599488
-47.0 501065.7610759838 -44.7334932649824 17.11452249754576
-46.0 495514.5076489209 -45.35371341980985 17.10218734392719
-45.0 490022.60684681707 -45.98791040143115 17.08942947880886
-44.0 484592.0768516858 -46.6364013267208 17.07621940897948
-43.0 479225.0042613924 -47.29950311090752 17.062524831841117
-42.0 473923.5452600371 -47.977531444987505 17.048310292740705
-41.0 468689.9266314217 -48.67079965923236 17.0335367909018
-40.0 463526.44658891024 -49.37961746584733 17.018161324671468
-39.0 458435.47539224656 -50.10428957416346 17.002136365072236
-38.0 453419.4557191327 -50.84511417217263 16.985409243852576
-37.0 448480.90275764663 -51.602381268778885 16.96792143959982
-36.0 443622.4039824386 -52.376370891994384 16.94960774139206
-35.0 438846.61857579654 -53.16735113937452 16.930395264909105
-34.0 434156.27645263524 -53.97557607825124 16.910202289605078
-33.0 429554.1768466311 -54.801283494942055 16.88893687779406
-32.0 425043.1864940176 -55.644692478442124 16.866495259211113
-31.0 420626.23688083765 -56.506000935675246 16.842759723149186
-30.0 416306.32173484843 -57.38538281076981 16.81759642467835
-29.0 412086.4930747105 -58.28298532757029 16.79085235796054
-28.0 407969.85700722766 -59.198926035775656 16.762351845207192
-27.0 403959.56873452454 -60.133289768932826 16.731892174884774
-26.0 400058.8268141702 -61.08612551875876 16.699238196390674
-25.0 396270.8666373496 -62.05744324962538 16.664115558636283
-24.0 392598.95309535577 -63.04721068126926 16.626202188138592
-23.0 389046.3722473842 -64.05535012058732 16.58511732037093
-22.0 385616.42296884913 -65.08173508833283 16.540408031494277
-21.0 382312.4060788364 -66.1261875044587 16.49153039768463
-20.0 379137.61430491856 -67.18847451200165 16.437826106477317
-19.0 376095.3205795782 -68.26830570317503 16.378490532587282
-18.0 373188.76572089014 -69.36533050388906 16.312529703543106
-17.0 370421.1453800813 -70.47913580372656 16.238701129719267
-16.0 367795.59632482874 -71.60924386268726 16.15543097045816
-15.0 365315.1821456546 -72.75511050966583 16.060695709299285
-14.0 362982.8784911615 -73.91612361895841 15.951849237329416
-13.0 360801.557954955 -75.09160180053757 15.825363520168239
-12.0 358773.9747550092 -76.28079314806752 15.676427902281047
-11.0 356902.7493452945 -77.48287372876791 15.498308148150088
-10.0 355190.35323148244 -78.69694508121921 15.281278984749884
-9.0 353639.0939141935 -79.92202951931904 15.010756634643789
-8.0 352251.1004995863 -81.15706003109113 14.663834980828572
-7.0 351028.3099051081 -82.40085796810604 14.202368299156682
-6.0 349972.4539632179 -83.65208034750847 13.557791913192862
-5.0 349085.0475948387 -84.90908268209446 12.593339976355487
-4.0 348367.3782337968 -86.16950053113655 10.991653270534162
-3.0 347820.496664302 -87.42858244317597 7.813990929026635
-2.0 347445.20945398207 -88.66806691189211 358.62825450734226
