-381.1       0.3142E+07 -52.155911036573 139.002422514098
-375.4       0.3096E+07 -52.209655054777 138.818206245047
-369.7       0.3050E+07 -52.264775482502 138.628521386525
-364.0       0.3004E+07 -52.321322721010 138.433097428328
-358.3       0.2957E+07 -52.379349384389 138.231645957622
-352.6       0.2911E+07 -52.438910392248 138.023859176066
-346.9       0.2865E+07 -52.500063064281 137.809408261145
-341.2       0.2819E+07 -52.562867210969 137.587941576573
-335.5       0.2773E+07 -52.627385225356 137.359082683476
-329.8       0.2727E+07 -52.693682169538 137.122428152924
-324.1       0.2681E+07 -52.761825855664 136.877545144985
-318.4       0.2635E+07 -52.831886918445 136.623968726673
-312.7       0.2589E+07 -52.903938875932 136.361198898039
-307.0       0.2543E+07 -52.978058173461 136.088697286540
-301.3       0.2497E+07 -53.054324211224 135.805883477396
-295.5       0.2451E+07 -53.132819334870 135.512130907356
-289.8       0.2405E+07 -53.213628802019 135.206762291791
-284.1       0.2359E+07 -53.296840695029 134.889044518266
-278.4       0.2313E+07 -53.382545781444 134.558182911353
-272.7       0.2267E+07 -53.470837299985 134.213314807017
-267.0       0.2222E+07 -53.561810655691 133.853502328596
-261.3       0.2176E+07 -53.655563000414 133.477724251798
-255.6       0.2130E+07 -53.752192669541 133.084866829548
-249.9       0.2084E+07 -53.851798441948 132.673713430351
-244.2       0.2039E+07 -53.954478558089 132.242932778100
-238.5       0.1993E+07 -54.060329488126 131.791065679929
-232.8       0.1948E+07 -54.169444317210 131.316509874909
-227.1       0.1902E+07 -54.281910699100 130.817502852238
-221.4       0.1857E+07 -54.397808257592 130.292102233457
-215.6       0.1811E+07 -54.517205289298 129.738163395220
-209.9       0.1766E+07 -54.640154592256 129.153313887347
-204.2       0.1721E+07 -54.766688193342 128.534924154366
-198.5       0.1676E+07 -54.896810686774 127.880073995005
-192.8       0.1630E+07 -55.030490817431 127.185514111091
-187.1       0.1585E+07 -55.167650841468 126.447622012486
-181.4       0.1541E+07 -55.308153065716 125.662351467031
-175.7       0.1496E+07 -55.451782801151 124.825174570379
-170.0       0.1451E+07 -55.598226739547 123.931015553292
-164.3       0.1406E+07 -55.747045492582 122.974175265762
-158.6       0.1362E+07 -55.897638654010 121.948245501861
-152.9       0.1318E+07 -56.049200281178 120.846012425000
-147.2       0.1274E+07 -56.200662078175 119.659348789181
-141.5       0.1230E+07 -56.350620794589 118.379095407837
-135.7       0.1186E+07 -56.497245350811 116.994933583849
-130.0       0.1143E+07 -56.638157976791 115.495252308803
-124.3       0.1099E+07 -56.770282172494 113.867017356236
-118.6       0.1056E+07 -56.889648400420 112.095654275305
-112.9       0.1014E+07 -56.991146595933 110.164965061826
-107.2       0.9715E+06 -57.068212437555 108.057108606097
-101.5       0.9297E+06 -57.112432761904 105.752690161389
 -95.8       0.8884E+06 -57.113055106210 103.231024164368
 -90.1       0.8476E+06 -57.056388837625 100.470657743882
 -84.4       0.8074E+06 -56.925092593997  97.450265253778
 -78.7       0.7680E+06 -56.697359197861  94.150038840214
 -73.0       0.7294E+06 -56.346038737959  90.553690122053
 -67.3       0.6918E+06 -55.837789584559  86.651118200023
 -61.6       0.6554E+06 -55.132419056296  82.441658747551
 -55.8       0.6203E+06 -54.182670001166  77.937588959634
 -50.1       0.5869E+06 -52.934815756472  73.167244832400
 -44.4       0.5554E+06 -51.330518921900  68.176817165118
 -38.7       0.5261E+06 -49.310446256881  63.029822595964
 -33.0       0.4994E+06 -46.820056868711  57.803594373865
 -27.3       0.4758E+06 -43.817707824254  52.582946099106
 -21.6       0.4558E+06 -40.284639799252  47.452150891154
 -15.9       0.4399E+06 -36.235408647657  42.487045583011
 -10.2       0.4284E+06 -31.726016479725  37.749019445251
  -4.5       0.4219E+06 -26.856000617397  33.281906180334
   1.2       0.4204E+06 -21.761268853527  29.111808547664
   6.9       0.4241E+06 -16.597409907313  25.249125949981
  12.6       0.4328E+06 -11.517601978694  21.691770163611
  18.3       0.4462E+06  -6.652148968256  18.428666128393
  24.1       0.4639E+06  -2.095711996970  15.442936728570
  29.8       0.4855E+06   2.095748888777  12.714484579623
  35.5       0.5105E+06   5.900365021903  10.221908063410
  41.2       0.5383E+06   9.321905411454   7.943819793934
  46.9       0.5686E+06  12.380835284244   5.859685584160
  52.6       0.6010E+06  15.106812317006   3.950307956048
  58.3       0.6352E+06  17.533246373473   2.198062003427
  64.0       0.6709E+06  19.693782251203   0.586967474929
  69.7       0.7078E+06  21.620266816314 359.102658873739
  75.4       0.7459E+06  23.341737176168 357.732296320142
  81.1       0.7848E+06  24.884052735291 356.464445915319
  86.8       0.8246E+06  26.269901929183 355.288948354860
  92.5       0.8650E+06  27.519007122589 354.196786343396
  98.2       0.9061E+06  28.648418606202 353.179958227599
 104.0       0.9476E+06  29.672834506327 352.231360981429
 109.7       0.9897E+06  30.604912315366 351.344683708037
 115.4       0.1032E+07  31.455555002319 350.514312730707
 121.1       0.1075E+07  32.234165206219 349.735247263823
 126.8       0.1118E+07  32.948866304628 349.003025225504
 132.5       0.1161E+07  33.606692191987 348.313658172648
 138.2       0.1205E+07  34.213748852663 347.663574384673
 143.9       0.1249E+07  34.775351230656 347.049569242780
 149.6       0.1293E+07  35.296138865070 346.468761906234
 155.3       0.1337E+07  35.780173467675 345.918557593203
 161.0       0.1381E+07  36.231021266576 345.396614583540
 166.7       0.1426E+07  36.651822555771 344.900815432070
 172.4       0.1470E+07  37.045350489925 344.429241913963
 178.1       0.1515E+07  37.414060921950 343.980152986366
 183.8       0.1560E+07  37.760134704689 343.551965515466
