-60.0 1100042.8068951997 47.57622688037455 259.2905240625056
-58.80000001192093 1079452.5359263541 47.293415596361996 259.28675687808925
-57.60000002384186 1058889.574010747 46.99961288836154 259.2829863520097
-56.39999997615814 1038355.5430806169 46.694181657477 259.2792123448847
-55.19999998807907 1017852.1967146726 46.37643605322921 259.2754347098673
-54.0 997381.4267310088 46.045636774507116 259.27165329120436
-52.80000001192093 976945.2812395064 45.70098598655664 259.26786792805086
-51.60000002384186 956545.9805135771 45.3416217069567 259.2640784388117
-50.39999997615814 936185.9323796604 44.96661130315374 259.26028464179853
-49.19999998807907 915867.7573164139 44.57494459000486 259.25648634135456
-48.0 895594.3047524394 44.16552579983733 259.25268332900504
-46.80000001192093 875368.6826236205 43.737164831927444 259.24887538313186
-45.60000002384186 855194.2851964808 43.28856736070813 259.24506226794415
-44.39999997615814 835074.8247268042 42.8183237530625 259.2412437323916
-43.19999998807907 815014.3725098596 42.32489676529413 259.2374195092559
-42.0 795017.3950115376 41.8066074941272 259.2335893124551
-40.80000001192093 775088.8058546436 41.26161985480221 259.2297528367725
-39.60000002384186 755234.0196004849 40.68792302578352 259.22590975556307
-38.39999997615814 735459.0133087621 40.083311710486775 259.222059719668
-37.19999998807907 715770.402300214 39.445364158246946 259.21820235431494
-36.0 696175.516488582 38.771417149579406 259.2143372568081
-34.80000001192093 676682.4989293852 38.05853828963191 259.21046399487193
-33.60000002384186 657300.4137283905 37.30349483883079 259.2065821029082
-32.39999997615814 638039.3706069139 36.50271891774753 259.2026910790313
-31.19999998807907 618910.673565635 35.65226902722619 259.1987903820875
-30.0 599926.9824215474 34.74778707244073 259.1948794268788
-28.80000001192093 581102.5099570759 33.78445160720231 259.1909575778635
-27.600000023841858 562453.2440401408 32.756926728721716 259.18702415112125
-26.399999976158142 543997.2047587387 31.659307419313464 259.18307839889223
-25.19999998807907 525754.7448284145 30.48506219541732 259.1791195146321
-24.0 507748.88614379725 29.226974329866017 259.17514660255097
-22.80000001192093 490005.7135812362 27.87708453904512 259.1711587010701
-21.600000023841858 472554.81941725325 26.426639397029433 259.1671547525259
-20.399999976158142 455429.8041586232 24.86605114562566 259.1631335934191
-19.19999998807907 438668.8389028264 23.184878349416252 259.15909395544077
-18.0 422315.27285812894 21.371839218182416 259.15503443097725
-16.80000001192093 406418.2906355973 19.41487589844013 259.1509534694802
-15.600000023841858 391033.584461083 17.30129208950804 259.14684935328046
-14.399999976158142 376224.0063857583 15.017993567223328 259.14272017882666
-13.199999988079071 362060.14246850443 12.551868172469682 259.13856382010454
-12.0 348620.7068853976 9.89034294956555 259.134377919922
-10.800000011920929 335992.6440749315 7.022160710794097 259.1301598261466
-9.600000023841858 324270.7632669141 3.938401791412815 259.12590655406746
-8.399999976158142 313556.71325581556 0.6337536454851858 259.1216147500911
-7.199999988079071 303957.09137361654 -2.892016740403278 259.11728061600957
-6.0 295580.50104705594 -6.632508922109253 259.1128998346578
-4.800000011920929 288533.48526235326 -10.573257553508668 259.10846749108714
-3.600000023841858 282915.4179349487 -14.690716693603676 259.1039779449767
-2.399999976158142 278812.69475947606 -18.95199172715509 259.09942470779833
-1.199999988079071 276292.8316942111 -23.315602534840224 259.0948002857185
0.0 275399.2813273181 -27.73340428340562 259.0900959211704
1.199999988079071 276147.83206362475 -32.153530182093036 259.08530140610344
2.399999976158142 278525.2440638181 -36.52395065531249 259.08040469815205
3.600000023841858 282490.3946657943 -40.796060793186825 259.0753915234815
4.800000011920929 287977.70451499213 -44.92769687847127 259.0702448057333
6.0 294902.2136187328 -48.88515763553718 259.0649439461096
7.199999988079071 303165.45615754876 -52.64406797638105 259.0594639295225
8.399999976158142 312661.3034170343 -56.18919182478146 259.05377395510243
9.600000023841858 323281.1544275136 -59.51346950247407 259.04783577562125
10.800000011920929 334918.0979736599 -62.61660989927563 259.04160116187126
12.0 347469.9579689149 -65.50353805323772 259.0350086194773
13.199999988079071 360841.2676493702 -68.18290934020851 259.02797833608633
14.399999976158142 374944.3635462086 -70.66581916489878 259.0204048329324
15.600000023841858 389699.8033999896 -72.96475877241463 259.0121458729054
16.80000001192093 405036.2942142968 -75.09281805000657 259.00300468973876
18.0 420890.32139844453 -77.06311041976448 258.99270127819966
19.19999998807907 437205.5858400424 -78.88837878431801 258.9808231599903
20.399999976158142 453932.35316250665 -80.58074423258074 258.96673629198693
21.600000023841858 471026.78579026286 -82.15156058965121 258.94941371462903
22.80000001192093 488450.2797020096 -83.61134450890256 258.9270749149646
24.0 506168.85403508093 -84.96975854414325 258.8963396212695
25.19999998807907 524152.5829492614 -86.23562779887857 258.8499104751119
26.399999976158142 542375.0900252679 -87.41697790415498 258.76858520852744
27.600000023841858 560813.099330687 -88.52108206411714 258.5802591169535
28.80000001192093 579446.0356005414 -89.5544608586334 257.5747178027465
30.0 598255.6865992502 -89.47649250628245 80.22484560197141
31.19999998807907 617225.8948793873 -88.56708322636618 79.44674013514519
32.39999997615814 636342.3001942745 -87.71205381951802 79.27645580148202
33.60000002384186 655592.1136868119 -86.90705716193784 79.20009712626934
34.80000001192093 674963.9183057108 -86.1481227378259 79.15571120239349
36.0 694447.5051169993 -85.43165291707714 79.12600991670273
37.19999998807907 714033.7229748814 -84.75438744438776 79.10426561900594
38.39999997615814 733714.3516209318 -84.11336896927384 79.0873158595434
39.60000002384186 753481.9935162279 -83.50591180444906 79.07347796860131
40.80000001192093 773329.9733916847 -82.92957399014648 79.06177420485928
42.0 793252.2612704912 -82.38213208236161 79.05159758137644
43.19999998807907 813243.3944924824 -81.86155890113005 79.04255141687725
44.39999997615814 833298.4185335548 -81.36600370539759 79.03436538676365
45.60000002384186 853412.8297444691 -80.89377437258312 79.02684901328143
46.80000001192093 873582.5220925659 -80.44332169742728 79.01986425392248
48.0 893803.7540556337 -80.01322530660713 79.01330850452207
49.19999998807907 914073.1045377133 -79.6021811523641 79.00710398596016
50.39999997615814 934387.4414962074 -79.20899033795322 79.00119064809421
51.60000002384186 954743.8938078249 -78.83254912736177 78.99552139095492
52.80000001192093 975139.8214318834 -78.47184010752557 78.9900587525222
54.0 995572.7981330077 -78.12592408949999 78.9847725776224
55.19999998807907 1016040.5891260027 -77.79393310123541 78.97963826719256
56.39999997615814 1036541.1310725212 -77.47506387929332 78.97463562563196
57.60000002384186 1057072.519498819 -77.16857217763581 78.96974786228651
58.80000001192093 1077632.9874247904 -76.87376757685087 78.96496097134661
